"","level_2_name","level_2_id","level_3_name","level_3_id","source","periods","value"
"2182","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201704",155
"2183","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201705",162
"2184","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201706",172
"2185","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201707",172
"2186","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201708",173
"2187","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201709",177
"2188","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201710",178
"2189","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201711",181
"2190","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","combine","201712",180
"2191","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201701",232
"2192","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201702",170
"2193","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201703",123
"2194","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201704",89
"2195","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201705",66
"2196","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201706",91
"2197","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201707",144
"2198","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201708",162
"2199","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201709",161
"2200","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201710",164
"2201","kn Kinshasa Province","TwSa8zUu09Q","kn Kisenso Zone de Santé","Vv9L3W7VMrX","pnls","201711",196
"2202","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201701",1566
"2203","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201702",1620
"2204","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201703",1659
"2205","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201704",1703
"2206","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201705",1724
"2207","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201706",1764
"2208","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201707",1803
"2209","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201708",1830
"2210","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201709",1862
"2211","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201710",1886
"2212","kn Kinshasa Province","TwSa8zUu09Q","kn Kokolo Zone de Santé","Ab6jrKWO5EZ","pnls","201711",1911
"2213","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201701",1585
"2214","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201702",1122
"2215","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201703",892
"2216","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201704",765
"2217","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201705",717
"2218","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201706",706
"2219","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201707",737
"2220","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201708",751
"2221","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201709",656
"2222","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201710",684
"2223","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201711",689
"2224","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","combine","201712",688
"2225","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201701",199
"2226","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201702",161
"2227","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201703",243
"2228","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201704",356
"2229","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201705",430
"2230","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201706",479
"2231","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201707",737
"2232","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201708",880
"2233","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201709",914
"2234","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201710",936
"2235","kn Kinshasa Province","TwSa8zUu09Q","kn Lemba Zone de Santé","tCLXgZBBLQ0","pnls","201711",869
"2236","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201701",1672
"2237","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201702",1700
"2238","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201703",1705
"2239","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201704",1764
"2240","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201705",1790
"2241","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201706",1694
"2242","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201707",1753
"2243","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201708",1802
"2244","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201709",1830
"2245","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201710",1855
"2246","kn Kinshasa Province","TwSa8zUu09Q","kn Limete Zone de Santé","JhJFxKnFvmJ","pnls","201711",1882
"2247","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201701",6202
"2248","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201702",4607
"2249","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201703",4988
"2250","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201704",4624
"2251","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201705",4466
"2252","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201706",4338
"2253","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201707",4260
"2254","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201708",4293
"2255","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201709",5105
"2256","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201710",3894
"2257","kn Kinshasa Province","TwSa8zUu09Q","kn Lingwala Zone de Santé","qbe5m6fVfMT","pnls","201711",3920
"2258","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201701",42
"2259","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201702",60
"2260","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201703",73
"2261","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201704",101
"2262","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201705",121
"2263","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201706",135
"2264","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201707",143
"2265","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201708",145
"2266","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201709",135
"2267","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201710",118
"2268","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201711",108
"2269","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","combine","201712",121
"2270","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201701",80
"2271","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201702",101
"2272","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201703",116
"2273","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201704",126
"2274","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201705",133
"2275","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201706",137
"2276","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201707",142
"2277","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201708",147
"2278","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201709",150
"2279","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201710",142
"2280","kn Kinshasa Province","TwSa8zUu09Q","kn Makala Zone de Santé","SqWL31RNyKx","pnls","201711",122
"2281","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201701",1866
"2282","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201702",1316
"2283","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201703",895
"2284","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201704",587
"2285","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201705",373
"2286","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201706",237
"2287","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201707",163
"2288","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201708",132
"2289","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201709",128
"2290","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201710",135
"2291","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 1 Zone de Santé","tkbMhp2kIT2","pnls","201711",134
"2292","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201701",62
"2293","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201702",62
"2294","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201703",62
"2295","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201704",62
"2296","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201705",62
"2297","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201706",62
"2298","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201707",62
"2299","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201708",62
"2300","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201709",62
"2301","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201710",62
"2302","kn Kinshasa Province","TwSa8zUu09Q","kn Maluku 2 Zone de Santé","nq4LAyXUm8a","pnls","201711",62
"2303","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201701",2554
"2304","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201702",2612
"2305","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201703",2668
"2306","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201704",2785
"2307","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201705",3497
"2308","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201706",2842
"2309","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201707",2885
"2310","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201708",2914
"2311","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201709",2921
"2312","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201710",2939
"2313","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 1 Zone de Santé","F0zQH8NbaIx","pnls","201711",2945
"2314","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201701",1907
"2315","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201702",1996
"2316","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201703",2051
"2317","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201704",2084
"2318","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201705",2125
"2319","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201706",2165
"2320","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201707",2235
"2321","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201708",2287
"2322","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201709",2360
"2323","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201710",2443
"2324","kn Kinshasa Province","TwSa8zUu09Q","kn Masina 2 Zone de Santé","hL8oJfWHx3g","pnls","201711",2470
"2325","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201701",801
"2326","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201702",813
"2327","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201703",854
"2328","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201704",886
"2329","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201705",907
"2330","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201706",934
"2331","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201707",940
"2332","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201708",1008
"2333","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201709",972
"2334","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201710",1054
"2335","kn Kinshasa Province","TwSa8zUu09Q","kn Matete Zone de Santé","UrJlHRGZGGJ","pnls","201711",1094
"2336","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201701",1605
"2337","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201702",1592
"2338","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201703",1604
"2339","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201704",1625
"2340","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201705",1655
"2341","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201706",1692
"2342","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201707",1689
"2343","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201708",1669
"2344","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201709",1771
"2345","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201710",1732
"2346","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 1 Zone de Santé","ubl3NORPhsC","pnls","201711",1786
"2347","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201701",626
"2348","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201702",557
"2349","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201703",522
"2350","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201704",512
"2351","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201705",511
"2352","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201706",508
"2353","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201707",490
"2354","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201708",482
"2355","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201709",486
"2356","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201710",491
"2357","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201711",498
"2358","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","combine","201712",488
"2359","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201701",766
"2360","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201702",622
"2361","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201703",489
"2362","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201704",370
"2363","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201705",268
"2364","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201706",194
"2365","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201707",141
"2366","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201708",110
"2367","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201709",110
"2368","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201710",146
"2369","kn Kinshasa Province","TwSa8zUu09Q","kn Mont Ngafula 2 Zone de Santé","gMhYDNcoZSe","pnls","201711",150
"2370","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201701",2079
"2371","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201702",2051
"2372","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201703",2144
"2373","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201704",2170
"2374","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201705",2240
"2375","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201706",2272
"2376","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201707",2307
"2377","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201708",2339
"2378","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201709",2384
"2379","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201710",2430
"2380","kn Kinshasa Province","TwSa8zUu09Q","kn Ndjili Zone de Santé","rK2ODHilbAP","pnls","201711",2443
"2381","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201701",1006
"2382","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201702",1042
"2383","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201703",1067
"2384","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201704",1102
"2385","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201705",1118
"2386","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201706",1152
"2387","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201707",1186
"2388","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201708",1216
"2389","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201709",1243
"2390","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201710",1263
"2391","kn Kinshasa Province","TwSa8zUu09Q","kn Ngaba Zone de Santé","vvrhCzWzc0J","pnls","201711",1289
"2392","kn Kinshasa Province","TwSa8zUu09Q","kn Ngiri Ngiri Zone de Santé","LSvg2jR0rEQ","pnls","201701",226
"2393","kn Kinshasa Province","TwSa8zUu09Q","kn Ngiri Ngiri Zone de Santé","LSvg2jR0rEQ","pnls","201702",186
"2394","kn Kinshasa Province","TwSa8zUu09Q","kn Ngiri Ngiri Zone de Santé","LSvg2jR0rEQ","pnls","201703",152
"2395","kn Kinshasa Province","TwSa8zUu09Q","kn Ngiri Ngiri Zone de Santé","LSvg2jR0rEQ","pnls","201704",124
"2396","kn Kinshasa Province","TwSa8zUu09Q","kn Ngiri Ngiri Zone de Santé","LSvg2jR0rEQ","pnls","201705",102
"2397","kn Kinshasa Province","TwSa8zUu09Q","kn Ngiri Ngiri Zone de Santé","LSvg2jR0rEQ","pnls","201706",164
"2398","kn Kinshasa Province","TwSa8zUu09Q","kn Ngiri Ngiri Zone de Santé","LSvg2jR0rEQ","pnls","201707",243
