period;uidlevel2;namelevel2;uid_data_element;name_data_element;value
201801;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.48214285714285715
201802;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.5
201803;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.44642857142857145
201804;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.4642857142857143
201805;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.44642857142857145
201806;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.42857142857142855
201807;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.44642857142857145
201808;dJ3v8xc6ZIK;ll Lualaba Province;z6xqZW9doqU;C2 12.2 Kit test securité transfusionnelle - Kit - Quantité perdue;0.42857142857142855
201801;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.4642857142857143
201802;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.5
201803;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.44642857142857145
201804;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.48214285714285715
201805;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.42857142857142855
201806;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.42857142857142855
201807;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.4642857142857143
201808;dJ3v8xc6ZIK;ll Lualaba Province;zdUHub76dab;C2 12.2 Sulphate de magnésium 500mg/ml injectable - Quantité perdue;0.42857142857142855
201801;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.5
201802;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.4523809523809524
201803;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.38095238095238093
201804;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.40476190476190477
201805;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.5238095238095238
201806;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.42857142857142855
201807;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.38095238095238093
201808;fEKDiQIuqeE;hl Haut Lomami Province;A2jOtFQRoDD;C2 12.2 ABC+DDI+LPV/r Cès - Jours rupture de stock;0.38095238095238093
201801;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.35714285714285715
201802;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.35714285714285715
201803;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.35714285714285715
201804;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.30952380952380953
201805;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.35714285714285715
201806;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.23809523809523808
201807;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.2619047619047619
201808;fEKDiQIuqeE;hl Haut Lomami Province;A4FMkIKBwJn;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm,Pce - Quantité consommée;0.30952380952380953
201801;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.2857142857142857
201802;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.2619047619047619
201803;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.2857142857142857
201804;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.23809523809523808
201805;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.3333333333333333
201806;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.2857142857142857
201807;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.30952380952380953
201808;fEKDiQIuqeE;hl Haut Lomami Province;A5PvdRz2w91;C2 12.2 Hydrocortisone 100mg Injectable - Jours rupture de stock;0.30952380952380953
201801;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.35714285714285715
201802;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.3333333333333333
201803;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.35714285714285715
201804;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.2857142857142857
201805;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.38095238095238093
201806;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.2857142857142857
201807;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.2857142857142857
201808;fEKDiQIuqeE;hl Haut Lomami Province;ANuvnZtnSby;C2 12.2 Dextrose(Glucose) +NaCl 500ml, Baxter 5%+0,9% Injectable - Quantité consommée;0.3333333333333333
201801;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.5238095238095238
201802;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.5238095238095238
201803;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.47619047619047616
201804;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.40476190476190477
201805;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.40476190476190477
201806;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.30952380952380953
201807;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.35714285714285715
201808;fEKDiQIuqeE;hl Haut Lomami Province;AhCeoAFkdMA;C2 12.2 Hydrocortisone 100mg Injectable - Quantité consommée;0.35714285714285715
201801;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.42857142857142855
201802;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.35714285714285715
201803;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.3333333333333333
201804;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.3333333333333333
201805;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.40476190476190477
201806;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.38095238095238093
201807;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.35714285714285715
201808;fEKDiQIuqeE;hl Haut Lomami Province;AlcLiYUVyJr;C2 12.2 Kit test securité transfusionnelle - Kit - Jours rupture de stock;0.3333333333333333
201801;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.42857142857142855
201802;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.40476190476190477
201803;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.35714285714285715
201804;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.3333333333333333
201805;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.42857142857142855
201806;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.35714285714285715
201807;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.35714285714285715
201808;fEKDiQIuqeE;hl Haut Lomami Province;AuDxGW23HIu;C2 12.2 Benzylpenicilline 10ml 1.000.000 UI Injectable - Jours rupture de stock;0.35714285714285715
201801;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.2857142857142857
201802;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.2857142857142857
201803;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.2857142857142857
201804;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.23809523809523808
201805;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.35714285714285715
201806;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.2619047619047619
201807;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.3333333333333333
201808;fEKDiQIuqeE;hl Haut Lomami Province;BGQ6bkyvvBd;C2 12.2 Lidocaïne flacon 2% Injectable - Jours rupture de stock;0.30952380952380953
201801;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.5238095238095238
201802;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.47619047619047616
201803;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.42857142857142855
201804;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.38095238095238093
201805;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.38095238095238093
201806;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.2857142857142857
201807;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.30952380952380953
201808;fEKDiQIuqeE;hl Haut Lomami Province;BlXtUeH9W6h;C2 12.2 Test Rapide de dépistage du Paludisme (TDR) - Pce - Quantité consommée;0.35714285714285715
201801;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.2857142857142857
201802;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.35714285714285715
201803;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.3333333333333333
201804;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.2619047619047619
201805;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.3333333333333333
201806;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.21428571428571427
201807;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.23809523809523808
201808;fEKDiQIuqeE;hl Haut Lomami Province;BxtTwFEV8Im;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité consommée;0.2857142857142857
201801;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.21428571428571427
201802;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.2619047619047619
201803;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.2857142857142857
201804;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.23809523809523808
201805;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.2619047619047619
201806;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.16666666666666666
201807;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.21428571428571427
201808;fEKDiQIuqeE;hl Haut Lomami Province;C6BeHgrLLwD;C2 12.2 Sut, PGA, tressé, 75cm, dec.3, 2/0 aig.1/2c, R, eff.,30mm, Pce - Quantité perdue;0.23809523809523808
201801;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.42857142857142855
201802;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.30952380952380953
201803;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.35714285714285715
201804;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.3333333333333333
201805;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.4523809523809524
201806;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.3333333333333333
201807;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.35714285714285715
201808;fEKDiQIuqeE;hl Haut Lomami Province;CCR4qKadVSc;C2 12.2 Aiguille épicrânienne G23 Pce - Jours rupture de stock;0.3333333333333333
201801;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.2619047619047619
201802;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.3333333333333333
201803;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.30952380952380953
201804;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.2619047619047619
201805;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.2857142857142857
201806;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.14285714285714285
201807;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.19047619047619047
201808;fEKDiQIuqeE;hl Haut Lomami Province;CcgNp5EpmVt;C2 12.2 Adrénaline 1mg/ml Injectable - Quantité perdue;0.23809523809523808
201801;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.40476190476190477
201802;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.4523809523809524
201803;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.40476190476190477
201804;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.40476190476190477
201805;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.40476190476190477
201806;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.2857142857142857
201807;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.30952380952380953
201808;fEKDiQIuqeE;hl Haut Lomami Province;CrFQcjVVphC;C2 12.2 Compresses de Gaze 10X10 Cm Pce - Quantité consommée;0.2857142857142857
201801;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.2857142857142857
201802;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.30952380952380953
201803;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.35714285714285715
201804;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.30952380952380953
201805;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.3333333333333333
201806;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.23809523809523808
201807;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.2857142857142857
201808;fEKDiQIuqeE;hl Haut Lomami Province;D3cX22lTTT2;C2 12.2 Sut, PGA, tressé, 75cm, dec.4, 1 aig.1/2c,R, eff,30mm,Pce - Quantité consommée;0.30952380952380953
201801;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.21428571428571427
201802;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.2619047619047619
201803;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.2857142857142857
201804;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.21428571428571427
201805;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.2619047619047619
201806;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.16666666666666666
201807;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.19047619047619047
201808;fEKDiQIuqeE;hl Haut Lomami Province;DDyr7dGAaDF;C2 12.2 Double check VIH test Pierce - Quantité perdue;0.23809523809523808
201801;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.47619047619047616
201802;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.42857142857142855
201803;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.40476190476190477
201804;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.40476190476190477
201805;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.40476190476190477
201806;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.2619047619047619
201807;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.30952380952380953
201808;fEKDiQIuqeE;hl Haut Lomami Province;DN7U22IdwtJ;C2 12.2 Dextrose(Glucose) (250, 500 ml) 5% Injectable - Stock disponible utilisable;0.3333333333333333
201801;fEKDiQIuqeE;hl Haut Lomami Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.4523809523809524
201802;fEKDiQIuqeE;hl Haut Lomami Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.40476190476190477
201803;fEKDiQIuqeE;hl Haut Lomami Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.40476190476190477
201804;fEKDiQIuqeE;hl Haut Lomami Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.3333333333333333
201805;fEKDiQIuqeE;hl Haut Lomami Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.38095238095238093
201806;fEKDiQIuqeE;hl Haut Lomami Province;DPYJ6RE4SDb;C2 12.2 Atropine 5mg/ml Injectable - Quantité consommée;0.30952380952380953
